TransactionID,CustomerID,TransactionDate,TransactionValue,ProductCategory,PaymentMethod,CustomerGender,CustomerAgeGroup,Region
TRANS023318,CUST01384,1/18/2024,2286257,Beauty,Credit Card,Male,18-25,Bandung
TRANS023319,CUST00463,6/23/2024,4589729,Electronics,E-Wallet,Female,26-35,Yogyakarta
TRANS023320,CUST01579,5/22/2024,4759364,Electronics,Credit Card,Female,36-50,Yogyakarta
TRANS023321,CUST00691,1/8/2023,4434744,Beauty,Bank Transfer,Male,26-35,Bandung
TRANS023322,CUST00710,10/14/2024,2488112,Sport,Credit Card,Female,18-25,Bandung
TRANS023323,CUST01452,8/12/2023,1777148,Fashion,Credit Card,Female,26-35,Denpasar
TRANS023324,CUST00007,5/5/2024,2477313,Fashion,Credit Card,Male,26-35,Yogyakarta
TRANS023325,CUST00211,8/27/2023,1656805,Electronics,Credit Card,Female,36-50,Medan
TRANS023326,CUST01551,6/18/2024,66678,Sport,Credit Card,Female,36-50,Surabaya
TRANS023327,CUST00025,11/12/2024,1302749,Home,Credit Card,Female,26-35,Medan
TRANS023328,CUST00472,7/15/2024,1297855,Sport,Bank Transfer,Female,>50,Denpasar
TRANS023329,CUST00610,5/9/2024,3589735,Fashion,Credit Card,Female,18-25,Surabaya
TRANS023330,CUST00337,6/4/2023,1491862,Sport,E-Wallet,Female,26-35,Surabaya
TRANS023331,CUST01702,4/23/2023,476699,Home,Bank Transfer,Male,26-35,Surabaya
TRANS023332,CUST01638,1/3/2023,3783007,Electronics,Credit Card,Male,18-25,Surabaya
TRANS023333,CUST01989,5/1/2023,4433654,Sport,Credit Card,Male,26-35,Bandung
TRANS023334,CUST01576,12/10/2024,3238159,Electronics,Credit Card,Male,26-35,Bandung
TRANS023335,CUST00635,9/15/2023,488829,Fashion,Bank Transfer,Male,36-50,Jakarta
TRANS023336,CUST00857,6/2/2023,4879283,Electronics,E-Wallet,Male,18-25,Bandung
TRANS023337,CUST01433,2/28/2024,3001108,Fashion,E-Wallet,Female,36-50,Yogyakarta
TRANS023338,CUST01781,11/17/2024,3045419,Beauty,E-Wallet,Male,26-35,Surabaya
TRANS023339,CUST01124,5/13/2024,2917698,Beauty,Credit Card,Female,26-35,Denpasar
TRANS023340,CUST01476,3/29/2023,2085633,Sport,Credit Card,Female,36-50,Surabaya
TRANS023341,CUST01702,10/13/2024,2154510,Sport,Bank Transfer,Male,26-35,Surabaya
TRANS023342,CUST01865,11/6/2024,3322911,Home,Bank Transfer,Female,18-25,Surabaya
TRANS023343,CUST01001,7/31/2024,2664496,Electronics,Bank Transfer,Male,26-35,Bandung
TRANS023344,CUST00821,4/25/2024,115181,Fashion,E-Wallet,Female,>50,Denpasar
TRANS023345,CUST00510,12/24/2023,2226052,Fashion,E-Wallet,Female,36-50,Yogyakarta
TRANS023346,CUST00986,3/10/2024,4649167,Sport,E-Wallet,Female,>50,Yogyakarta
TRANS023347,CUST00561,6/5/2024,2754571,Beauty,Bank Transfer,Female,36-50,Surabaya
TRANS023348,CUST01217,6/3/2023,376225,Home,E-Wallet,Male,18-25,Medan
TRANS023349,CUST00620,6/9/2023,2608996,Electronics,E-Wallet,Female,26-35,Jakarta
TRANS023350,CUST00671,1/1/2024,789084,Beauty,E-Wallet,Male,26-35,Surabaya
TRANS023351,CUST00765,12/27/2024,3521385,Sport,Credit Card,Male,18-25,Surabaya
TRANS023352,CUST00339,4/30/2024,511251,Beauty,Credit Card,Female,18-25,Jakarta
TRANS023353,CUST01067,1/10/2023,1830943,Fashion,E-Wallet,Male,18-25,Surabaya
TRANS023354,CUST01450,5/6/2024,3051895,Electronics,E-Wallet,Female,18-25,Bandung
TRANS023355,CUST01615,6/19/2024,3996036,Home,E-Wallet,Male,26-35,Denpasar
TRANS023356,CUST00978,5/3/2023,1054921,Electronics,E-Wallet,Male,18-25,Bandung
TRANS023357,CUST00827,5/30/2023,3545741,Home,Bank Transfer,Male,36-50,Jakarta
TRANS023358,CUST01135,11/2/2023,3074563,Fashion,Bank Transfer,Female,18-25,Denpasar
TRANS023359,CUST01078,5/5/2024,222199,Electronics,Credit Card,Female,18-25,Yogyakarta
TRANS023360,CUST01095,10/18/2023,4525256,Beauty,E-Wallet,Male,18-25,Denpasar
TRANS023361,CUST01084,8/16/2023,3452194,Home,E-Wallet,Female,26-35,Surabaya
TRANS023362,CUST00371,11/18/2023,1733322,Beauty,Bank Transfer,Male,26-35,Denpasar
TRANS023363,CUST00338,6/27/2024,4256564,Home,E-Wallet,Female,26-35,Yogyakarta
TRANS023364,CUST00977,1/13/2024,1389283,Sport,Bank Transfer,Female,36-50,Bandung
TRANS023365,CUST00442,9/28/2023,521526,Home,E-Wallet,Female,26-35,Surabaya
TRANS023366,CUST00954,11/3/2023,1429126,Beauty,Bank Transfer,Female,26-35,Surabaya
TRANS023367,CUST00342,11/22/2023,280234,Home,E-Wallet,Female,18-25,Yogyakarta
TRANS023368,CUST00228,4/15/2024,220189,Electronics,Bank Transfer,Male,26-35,Jakarta
TRANS023369,CUST01906,8/14/2023,2193548,Beauty,E-Wallet,Male,26-35,Yogyakarta
TRANS023370,CUST00939,7/20/2024,2712363,Electronics,E-Wallet,Male,>50,Surabaya
TRANS023371,CUST01875,9/2/2023,745818,Fashion,Bank Transfer,Female,18-25,Denpasar
TRANS023372,CUST00037,4/20/2023,1041798,Fashion,E-Wallet,Male,18-25,Jakarta
TRANS023373,CUST01004,8/6/2023,366458,Home,Credit Card,Female,26-35,Bandung
TRANS023374,CUST00952,10/20/2024,1303792,Beauty,Credit Card,Female,26-35,Bandung
TRANS023375,CUST00237,11/23/2024,205296,Fashion,E-Wallet,Male,36-50,Medan
TRANS023376,CUST01757,12/8/2024,4695745,Home,Credit Card,Female,18-25,Medan
TRANS023377,CUST00293,7/13/2023,4912871,Fashion,Bank Transfer,Female,18-25,Denpasar
TRANS023378,CUST00425,8/4/2024,1114929,Electronics,E-Wallet,Male,18-25,Bandung
TRANS023379,CUST00430,8/13/2023,1944543,Beauty,E-Wallet,Male,36-50,Medan
TRANS023380,CUST00726,6/15/2024,4756748,Sport,Bank Transfer,Female,26-35,Denpasar
TRANS023381,CUST00180,5/27/2023,1532554,Beauty,E-Wallet,Male,26-35,Surabaya
TRANS023382,CUST01657,10/31/2023,3850008,Fashion,Credit Card,Female,26-35,Medan
TRANS023383,CUST00093,4/12/2023,1026811,Beauty,Credit Card,Female,18-25,Surabaya
TRANS023384,CUST00622,7/20/2023,3706078,Sport,E-Wallet,Male,36-50,Denpasar
TRANS023385,CUST00236,10/9/2023,2791275,Beauty,E-Wallet,Female,26-35,Denpasar
TRANS023386,CUST01375,3/8/2024,1308829,Fashion,Bank Transfer,Male,36-50,Medan
TRANS023387,CUST01545,9/14/2023,4889153,Fashion,E-Wallet,Female,36-50,Bandung
TRANS023388,CUST00045,11/23/2023,94645,Electronics,Credit Card,Male,36-50,Denpasar
TRANS023389,CUST00689,11/27/2023,3622358,Fashion,Bank Transfer,Female,26-35,Bandung
TRANS023390,CUST00800,1/22/2024,3138722,Electronics,Bank Transfer,Female,18-25,Medan
TRANS023391,CUST01174,4/30/2024,3471877,Home,E-Wallet,Male,18-25,Yogyakarta
TRANS023392,CUST01346,8/15/2024,113743,Fashion,Credit Card,Male,36-50,Jakarta
TRANS023393,CUST00882,8/12/2024,4828584,Beauty,Credit Card,Female,36-50,Surabaya
TRANS023394,CUST00430,4/7/2023,1056644,Home,E-Wallet,Male,36-50,Medan
TRANS023395,CUST01380,3/16/2024,4670392,Electronics,Credit Card,Female,26-35,Bandung
TRANS023396,CUST01136,10/31/2024,3039827,Home,Bank Transfer,Male,26-35,Surabaya
TRANS023397,CUST01797,7/9/2024,3573223,Electronics,E-Wallet,Female,26-35,Denpasar
TRANS023398,CUST00982,4/15/2024,2437850,Fashion,Bank Transfer,Female,18-25,Bandung
TRANS023399,CUST01930,1/18/2024,1134643,Electronics,Credit Card,Male,18-25,Bandung
TRANS023400,CUST01912,11/5/2024,4361739,Sport,Credit Card,Female,18-25,Yogyakarta
TRANS023401,CUST00470,11/12/2024,3465112,Fashion,Bank Transfer,Female,26-35,Denpasar
TRANS023402,CUST00084,8/15/2023,167574,Home,Credit Card,Male,>50,Surabaya
TRANS023403,CUST00295,4/8/2024,4222983,Beauty,E-Wallet,Male,18-25,Medan
TRANS023404,CUST00736,3/14/2024,4330438,Electronics,Credit Card,Female,36-50,Surabaya
TRANS023405,CUST01168,2/23/2024,634419,Sport,Credit Card,Female,18-25,Denpasar
TRANS023406,CUST01109,7/8/2024,2848135,Fashion,Credit Card,Female,26-35,Bandung
TRANS023407,CUST00550,4/3/2024,1427536,Beauty,E-Wallet,Female,18-25,Denpasar
TRANS023408,CUST00821,3/7/2023,4628148,Sport,Credit Card,Female,>50,Denpasar
TRANS023409,CUST01514,12/20/2024,1031980,Beauty,E-Wallet,Male,36-50,Surabaya
TRANS023410,CUST00533,2/24/2024,4214125,Fashion,E-Wallet,Female,18-25,Bandung
TRANS023411,CUST00613,6/17/2023,2991299,Fashion,Bank Transfer,Female,18-25,Jakarta
TRANS023412,CUST01504,1/31/2023,373325,Fashion,Credit Card,Male,18-25,Denpasar
TRANS023413,CUST01032,7/5/2023,4344575,Sport,Credit Card,Female,26-35,Surabaya
TRANS023414,CUST00262,5/30/2024,4556286,Electronics,Bank Transfer,Female,26-35,Bandung
TRANS023415,CUST00913,4/9/2024,1852745,Sport,E-Wallet,Female,36-50,Jakarta
TRANS023416,CUST00534,7/27/2023,315411,Sport,Bank Transfer,Female,18-25,Yogyakarta
TRANS023417,CUST00880,10/26/2024,934404,Home,E-Wallet,Male,18-25,Medan
TRANS023418,CUST00922,11/8/2023,1761480,Sport,E-Wallet,Female,36-50,Yogyakarta
TRANS023419,CUST00787,12/28/2023,4957906,Beauty,Bank Transfer,Female,>50,Bandung
TRANS023420,CUST00162,10/15/2024,1949534,Beauty,E-Wallet,Female,26-35,Surabaya
TRANS023421,CUST01188,11/20/2023,4473616,Sport,Credit Card,Male,26-35,Jakarta
TRANS023422,CUST01134,12/14/2023,3155059,Fashion,Credit Card,Male,26-35,Bandung
TRANS023423,CUST01615,12/7/2024,3292447,Fashion,Bank Transfer,Male,26-35,Denpasar
TRANS023424,CUST00311,12/3/2024,148242,Home,Credit Card,Male,26-35,Surabaya
TRANS023425,CUST01118,3/17/2024,1429334,Beauty,Credit Card,Female,18-25,Surabaya
TRANS023426,CUST01248,9/13/2024,4464082,Sport,Bank Transfer,Male,26-35,Denpasar
TRANS023427,CUST01499,11/26/2023,2965443,Home,Bank Transfer,Male,18-25,Denpasar
TRANS023428,CUST01110,4/14/2024,4873943,Home,Credit Card,Male,26-35,Jakarta
TRANS023429,CUST00274,1/9/2024,82535,Sport,Bank Transfer,Female,26-35,Denpasar
TRANS023430,CUST00695,1/25/2023,2020615,Home,Bank Transfer,Male,>50,Medan
TRANS023431,CUST01987,10/12/2024,221450,Home,Credit Card,Female,18-25,Jakarta
TRANS023432,CUST01936,4/1/2024,3009460,Home,E-Wallet,Female,26-35,Medan
TRANS023433,CUST00606,4/29/2023,3899658,Beauty,E-Wallet,Female,26-35,Bandung
TRANS023434,CUST00081,10/28/2023,2208775,Home,Credit Card,Female,18-25,Medan
TRANS023435,CUST01064,9/22/2024,1817629,Beauty,Bank Transfer,Male,26-35,Jakarta
TRANS023436,CUST01677,12/30/2024,454082,Home,E-Wallet,Male,18-25,Yogyakarta
TRANS023437,CUST00916,1/26/2023,3399006,Beauty,Credit Card,Male,26-35,Yogyakarta
TRANS023438,CUST00306,4/10/2024,2226360,Beauty,Credit Card,Female,26-35,Denpasar
TRANS023439,CUST01216,11/30/2024,3951136,Home,E-Wallet,Male,18-25,Medan
TRANS023440,CUST00780,9/28/2023,4395664,Fashion,Credit Card,Female,18-25,Jakarta
TRANS023441,CUST01722,12/8/2024,1912363,Fashion,Credit Card,Male,36-50,Yogyakarta
TRANS023442,CUST00372,1/2/2023,3261169,Fashion,Credit Card,Male,36-50,Surabaya
TRANS023443,CUST01155,1/25/2024,4012060,Home,Credit Card,Female,26-35,Surabaya
TRANS023444,CUST01531,7/7/2023,1976112,Fashion,Credit Card,Male,18-25,Bandung
TRANS023445,CUST01263,4/14/2024,574781,Beauty,E-Wallet,Male,26-35,Medan
TRANS023446,CUST01313,4/2/2023,4077587,Home,E-Wallet,Female,36-50,Jakarta
TRANS023447,CUST00535,8/7/2023,569222,Fashion,E-Wallet,Female,36-50,Bandung
TRANS023448,CUST01483,1/6/2024,4877754,Home,E-Wallet,Female,18-25,Surabaya
TRANS023449,CUST00265,10/20/2024,912724,Sport,Bank Transfer,Female,26-35,Bandung
TRANS023450,CUST00583,4/29/2024,2965154,Fashion,Bank Transfer,Female,26-35,Yogyakarta
TRANS023451,CUST01842,12/17/2024,4706220,Fashion,Credit Card,Male,18-25,Bandung
TRANS023452,CUST01071,10/15/2024,4232077,Fashion,Bank Transfer,Male,36-50,Surabaya
TRANS023453,CUST01260,5/3/2024,3970315,Home,Credit Card,Female,36-50,Medan
TRANS023454,CUST01705,8/15/2024,3556305,Sport,Credit Card,Male,>50,Surabaya
TRANS023455,CUST01369,6/1/2024,958997,Fashion,Credit Card,Male,18-25,Medan
TRANS023456,CUST00124,7/23/2023,3605470,Sport,Bank Transfer,Male,26-35,Yogyakarta
TRANS023457,CUST00050,1/4/2024,3794554,Sport,E-Wallet,Male,18-25,Yogyakarta
TRANS023458,CUST00916,12/3/2023,3636530,Beauty,E-Wallet,Male,26-35,Yogyakarta
TRANS023459,CUST00201,10/15/2023,4875278,Home,Bank Transfer,Female,>50,Bandung
TRANS023460,CUST01825,3/27/2023,1148272,Beauty,Bank Transfer,Female,18-25,Denpasar
TRANS023461,CUST00420,5/15/2024,1564731,Sport,E-Wallet,Female,26-35,Surabaya
TRANS023462,CUST00247,9/27/2023,3853832,Fashion,Credit Card,Male,18-25,Surabaya
TRANS023463,CUST00621,12/5/2024,3415773,Fashion,E-Wallet,Male,36-50,Bandung
TRANS023464,CUST01948,6/15/2024,4850291,Beauty,Credit Card,Male,26-35,Denpasar
TRANS023465,CUST00092,8/31/2024,4218062,Fashion,Bank Transfer,Female,>50,Medan
TRANS023466,CUST00947,1/25/2024,4737746,Sport,Credit Card,Male,26-35,Jakarta
TRANS023467,CUST00616,7/12/2023,1329292,Beauty,Bank Transfer,Female,18-25,Denpasar
TRANS023468,CUST01103,10/9/2023,2697882,Electronics,Bank Transfer,Female,>50,Yogyakarta
TRANS023469,CUST00219,2/2/2024,1936142,Fashion,Bank Transfer,Female,36-50,Yogyakarta
TRANS023470,CUST01622,6/8/2024,3281716,Beauty,Credit Card,Male,18-25,Denpasar
TRANS023471,CUST01464,2/18/2024,1182155,Sport,Credit Card,Female,26-35,Yogyakarta
TRANS023472,CUST00712,11/12/2024,3926686,Sport,Credit Card,Female,26-35,Medan
TRANS023473,CUST01342,2/26/2023,3012494,Beauty,Bank Transfer,Female,26-35,Jakarta
TRANS023474,CUST01250,9/9/2023,3563717,Fashion,Bank Transfer,Female,26-35,Jakarta
TRANS023475,CUST00865,5/8/2023,3459217,Home,Credit Card,Male,26-35,Medan
TRANS023476,CUST01228,3/15/2024,3889189,Sport,Credit Card,Male,26-35,Jakarta
TRANS023477,CUST00107,6/24/2023,2610554,Beauty,Bank Transfer,Male,36-50,Bandung
TRANS023478,CUST00659,6/8/2023,628604,Beauty,Bank Transfer,Female,18-25,Surabaya
TRANS023479,CUST01174,7/10/2024,4656674,Home,Credit Card,Male,18-25,Yogyakarta
TRANS023480,CUST00719,6/22/2023,869551,Sport,Credit Card,Male,36-50,Jakarta
TRANS023481,CUST00243,11/20/2024,2559856,Sport,Credit Card,Female,26-35,Medan
TRANS023482,CUST00843,1/12/2024,2499008,Beauty,Bank Transfer,Male,>50,Yogyakarta
TRANS023483,CUST00550,2/4/2023,4707906,Sport,E-Wallet,Female,18-25,Denpasar
TRANS023484,CUST01144,8/26/2023,4612006,Fashion,Credit Card,Female,26-35,Denpasar
TRANS023485,CUST00582,9/13/2024,2151353,Beauty,E-Wallet,Female,36-50,Surabaya
TRANS023486,CUST01056,10/22/2023,1185097,Sport,Bank Transfer,Male,>50,Medan
TRANS023487,CUST01116,2/19/2024,2548772,Beauty,Bank Transfer,Female,36-50,Denpasar
TRANS023488,CUST01317,1/1/2023,2215062,Electronics,Credit Card,Female,26-35,Jakarta
TRANS023489,CUST00095,5/16/2023,1393095,Electronics,Credit Card,Female,18-25,Surabaya
TRANS023490,CUST01520,4/15/2023,4824382,Sport,E-Wallet,Female,18-25,Medan
TRANS023491,CUST01430,5/21/2024,1943747,Beauty,Credit Card,Female,26-35,Medan
TRANS023492,CUST01822,2/27/2023,4833279,Sport,Credit Card,Male,26-35,Jakarta
TRANS023493,CUST01646,8/6/2024,4905762,Electronics,Bank Transfer,Female,18-25,Jakarta
TRANS023494,CUST00356,11/16/2024,4181264,Sport,E-Wallet,Female,18-25,Medan
TRANS023495,CUST01931,7/15/2024,2430662,Sport,E-Wallet,Female,>50,Medan
TRANS023496,CUST01970,6/22/2024,2879124,Sport,E-Wallet,Male,26-35,Medan
TRANS023497,CUST00191,2/2/2023,1336427,Home,E-Wallet,Male,18-25,Jakarta
TRANS023498,CUST01351,12/3/2024,4920380,Electronics,Bank Transfer,Female,18-25,Jakarta
TRANS023499,CUST00374,4/10/2023,2916475,Electronics,Credit Card,Female,26-35,Yogyakarta
TRANS023500,CUST01889,3/17/2023,1941691,Fashion,E-Wallet,Female,26-35,Medan
TRANS023501,CUST01332,6/5/2023,4174467,Home,Credit Card,Female,36-50,Surabaya
TRANS023502,CUST01187,6/30/2024,1641958,Electronics,E-Wallet,Female,26-35,Surabaya
TRANS023503,CUST01265,11/26/2023,196936,Beauty,E-Wallet,Male,36-50,Bandung
TRANS023504,CUST01416,6/27/2023,2046843,Electronics,Credit Card,Female,26-35,Medan
TRANS023505,CUST01582,12/28/2023,4362286,Beauty,Credit Card,Male,36-50,Yogyakarta
TRANS023506,CUST00085,11/23/2023,1329201,Home,E-Wallet,Male,26-35,Yogyakarta
TRANS023507,CUST00759,6/25/2023,2950298,Fashion,E-Wallet,Female,36-50,Jakarta
TRANS023508,CUST01680,9/8/2024,4718703,Beauty,E-Wallet,Female,26-35,Surabaya
TRANS023509,CUST00804,9/24/2024,149026,Fashion,Bank Transfer,Female,>50,Denpasar
TRANS023510,CUST00237,7/4/2024,3935692,Beauty,Credit Card,Male,36-50,Medan
TRANS023511,CUST00069,2/3/2024,3002555,Electronics,Bank Transfer,Male,18-25,Bandung
TRANS023512,CUST00750,5/11/2023,291914,Electronics,Bank Transfer,Female,26-35,Surabaya
TRANS023513,CUST01123,3/9/2024,3819741,Beauty,Bank Transfer,Female,18-25,Surabaya
TRANS023514,CUST00939,8/31/2023,3485755,Sport,E-Wallet,Male,>50,Surabaya
TRANS023515,CUST01658,9/22/2024,2278852,Sport,Bank Transfer,Male,26-35,Denpasar
TRANS023516,CUST01264,2/5/2023,4908476,Home,E-Wallet,Female,18-25,Yogyakarta
TRANS023517,CUST01953,11/21/2024,2267956,Beauty,Bank Transfer,Female,>50,Jakarta
TRANS023518,CUST00679,8/11/2024,3885604,Beauty,E-Wallet,Female,18-25,Bandung
TRANS023519,CUST01898,1/22/2024,724312,Sport,Credit Card,Male,36-50,Bandung
TRANS023520,CUST00471,5/13/2024,4570668,Fashion,E-Wallet,Male,18-25,Denpasar
TRANS023521,CUST00092,6/14/2024,2821070,Sport,Credit Card,Female,>50,Medan
TRANS023522,CUST01269,1/28/2024,3826154,Home,Credit Card,Female,26-35,Medan
TRANS023523,CUST00170,9/4/2023,412276,Fashion,Credit Card,Female,26-35,Yogyakarta
TRANS023524,CUST01202,1/21/2024,2703219,Electronics,Bank Transfer,Male,26-35,Surabaya
TRANS023525,CUST00260,1/8/2024,4897285,Home,Bank Transfer,Male,26-35,Denpasar
TRANS023526,CUST00431,11/10/2023,4514843,Sport,E-Wallet,Male,26-35,Yogyakarta
TRANS023527,CUST00681,8/2/2023,2039159,Electronics,E-Wallet,Female,18-25,Denpasar
TRANS023528,CUST00995,3/19/2024,2649030,Electronics,Bank Transfer,Male,18-25,Medan
TRANS023529,CUST00335,6/9/2023,1499629,Sport,Credit Card,Male,18-25,Denpasar
TRANS023530,CUST00913,10/30/2024,4610440,Beauty,E-Wallet,Female,36-50,Jakarta
TRANS023531,CUST01056,8/3/2023,4910727,Fashion,Credit Card,Male,>50,Medan
TRANS023532,CUST00324,9/8/2024,321009,Fashion,Bank Transfer,Male,26-35,Surabaya
TRANS023533,CUST00256,6/18/2024,1014518,Electronics,Credit Card,Female,26-35,Bandung
TRANS023534,CUST01084,3/16/2023,2787641,Beauty,Credit Card,Female,26-35,Surabaya
TRANS023535,CUST01532,3/15/2023,4608085,Beauty,E-Wallet,Female,36-50,Denpasar
TRANS023536,CUST00791,10/19/2024,878429,Fashion,Bank Transfer,Male,36-50,Jakarta
TRANS023537,CUST01936,6/10/2023,1180213,Beauty,Bank Transfer,Female,26-35,Medan
TRANS023538,CUST01269,8/9/2023,4991171,Electronics,Credit Card,Female,26-35,Medan
TRANS023539,CUST01847,2/13/2024,4925634,Fashion,E-Wallet,Male,>50,Surabaya
TRANS023540,CUST01877,3/10/2024,3834135,Electronics,Bank Transfer,Female,18-25,Denpasar
TRANS023541,CUST01792,2/26/2024,1482107,Sport,E-Wallet,Female,18-25,Medan
TRANS023542,CUST01301,1/11/2023,108758,Electronics,Credit Card,Male,26-35,Denpasar
TRANS023543,CUST01165,1/30/2024,4779820,Fashion,Bank Transfer,Male,18-25,Bandung
TRANS023544,CUST00388,3/12/2024,540215,Fashion,Credit Card,Male,26-35,Yogyakarta
TRANS023545,CUST00615,9/15/2024,57478,Fashion,E-Wallet,Female,26-35,Surabaya
TRANS023546,CUST00756,10/20/2024,2845947,Electronics,Bank Transfer,Female,18-25,Denpasar
TRANS023547,CUST00251,4/2/2024,2818347,Fashion,E-Wallet,Male,18-25,Bandung
TRANS023548,CUST00466,9/15/2024,196732,Fashion,Credit Card,Male,18-25,Denpasar
TRANS023549,CUST01537,6/27/2024,543147,Fashion,E-Wallet,Male,18-25,Yogyakarta
TRANS023550,CUST01837,9/13/2024,635973,Electronics,E-Wallet,Male,>50,Surabaya
TRANS023551,CUST01449,12/1/2024,1785863,Sport,E-Wallet,Female,26-35,Surabaya
TRANS023552,CUST00421,9/16/2023,2062842,Fashion,Credit Card,Female,18-25,Jakarta
TRANS023553,CUST01671,12/19/2024,3550056,Sport,Bank Transfer,Male,18-25,Surabaya
TRANS023554,CUST01332,4/19/2024,4438145,Electronics,Credit Card,Female,36-50,Surabaya
TRANS023555,CUST00287,12/20/2024,4144693,Home,E-Wallet,Female,>50,Yogyakarta
TRANS023556,CUST01062,2/4/2024,4543400,Fashion,Bank Transfer,Female,18-25,Surabaya
TRANS023557,CUST00083,11/5/2023,231759,Fashion,Bank Transfer,Male,26-35,Surabaya
TRANS023558,CUST00463,1/18/2024,931120,Fashion,Credit Card,Female,26-35,Yogyakarta
TRANS023559,CUST00813,9/10/2024,1160764,Home,Credit Card,Male,26-35,Surabaya
TRANS023560,CUST01417,10/8/2024,3648806,Sport,E-Wallet,Male,26-35,Denpasar
TRANS023561,CUST00005,2/16/2024,4706721,Electronics,Credit Card,Male,18-25,Yogyakarta
TRANS023562,CUST00601,12/8/2023,2945123,Electronics,Credit Card,Male,26-35,Jakarta
TRANS023563,CUST00250,9/30/2023,883395,Beauty,E-Wallet,Female,18-25,Yogyakarta
TRANS023564,CUST01569,6/6/2024,2022420,Fashion,Bank Transfer,Female,36-50,Bandung
TRANS023565,CUST00924,4/18/2023,136420,Electronics,Bank Transfer,Female,18-25,Bandung
TRANS023566,CUST01056,8/2/2023,1020191,Electronics,Credit Card,Male,>50,Medan
TRANS023567,CUST01247,2/17/2024,3272992,Fashion,Bank Transfer,Male,26-35,Yogyakarta
TRANS023568,CUST00663,11/13/2023,3067813,Fashion,Bank Transfer,Female,18-25,Yogyakarta
TRANS023569,CUST01017,8/15/2024,1178007,Beauty,Bank Transfer,Male,36-50,Denpasar
TRANS023570,CUST01948,10/16/2023,4697795,Electronics,Bank Transfer,Male,26-35,Denpasar
TRANS023571,CUST01514,6/9/2024,850694,Fashion,Credit Card,Male,36-50,Surabaya
TRANS023572,CUST00779,7/4/2023,2750693,Electronics,Bank Transfer,Female,26-35,Bandung
TRANS023573,CUST00955,6/29/2024,2077497,Beauty,Credit Card,Male,>50,Yogyakarta
TRANS023574,CUST01349,8/7/2023,3806000,Sport,E-Wallet,Female,26-35,Jakarta
TRANS023575,CUST01623,7/8/2023,289843,Electronics,Credit Card,Female,18-25,Jakarta
TRANS023576,CUST01446,4/22/2023,319964,Fashion,Credit Card,Male,26-35,Yogyakarta
TRANS023577,CUST00962,9/12/2024,3891904,Fashion,Bank Transfer,Female,26-35,Surabaya
TRANS023578,CUST01652,11/14/2024,4915740,Beauty,E-Wallet,Male,26-35,Surabaya
TRANS023579,CUST00835,2/11/2023,4054208,Home,Bank Transfer,Female,26-35,Jakarta
TRANS023580,CUST00399,10/23/2023,2714055,Home,Bank Transfer,Female,26-35,Medan
TRANS023581,CUST01340,11/20/2023,544599,Beauty,Credit Card,Male,26-35,Denpasar
TRANS023582,CUST01826,3/4/2024,3192990,Home,E-Wallet,Female,18-25,Yogyakarta
TRANS023583,CUST00180,4/12/2023,2236205,Electronics,E-Wallet,Male,26-35,Surabaya
TRANS023584,CUST01050,2/20/2024,2776579,Sport,E-Wallet,Male,18-25,Medan
TRANS023585,CUST01882,12/13/2023,4501763,Beauty,Bank Transfer,Female,36-50,Jakarta
TRANS023586,CUST01180,7/31/2023,2448565,Fashion,E-Wallet,Female,26-35,Bandung
TRANS023587,CUST01472,12/30/2024,1160017,Home,E-Wallet,Female,36-50,Medan
